1903,17152
9247,3405
4921,7272
1548,3985
684,21613
8695,4361
4821,6823
6516,815
7735,6190
9250,19301
7028,4546
7729,24417
963,46547
6353,17690
400,3364
9068,7149
7469,20348
2245,17980
9504,14198
737,18015
5428,1499
4263,2125
1191,1645
8573,27736
7041,4733
2642,3406
6932,517
4983,20096
2078,14559
1022,6041
268,4782
3981,9540
269,4653
5189,11430
1882,8443
7306,2019
237,2251
6703,1262
174,5047
4324,601
2306,14230
7202,16341
2054,7339
3269,24170
9907,351
2454,15027
8689,1517
3729,2582
1051,6522
8193,823
818,9174
6479,111
8808,26669
2009,8764
1404,1033
5849,8028
1003,7030
8337,4960
832,2244
3081,24175
9359,21843
1101,161
3415,7013
5980,9957
2642,3406
5297,19361
9638,16529
9231,16943
8352,5419
9812,5017
3556,1166
658,17604
3367,568
1962,18246
3927,559
3274,2225
768,1554
2616,23411
3355,14208
1819,14965
7161,10186
4174,11518
4650,4089
5969,9510
6183,1550
6055,27709
8171,19898
3539,752
744,50000
5355,4429
2972,5422
6455,874
2808,17538
6387,1267
2435,4822
5451,7185
8036,8938
8426,5892
1034,20699
6389,20903
8238,562
942,45598
3399,5617
1605,1258
2904,36
3679,6348
1232,4541
3672,7903
6295,4066
4587,131
1843,9796
9809,10711
8761,19303
6494,3830
2130,5056
1297,3306
8901,16702
301,24695
4836,4289
9645,1372
5657,12733
7808,1954
6100,6680
8465,12742
548,779
8535,4193
268,4782
8584,10787
6961,8858
7655,26454
1325,19801
1552,3019
8597,5371
4725,622
3157,7117
1502,20238
8404,16433
741,1399
1526,15950
1051,6522
5329,30255
3370,5406
7212,8218
442,10835
9864,6770
9343,17150
1739,25589
8765,1008
9644,10438
2927,3121
8410,3167
1653,997
736,4730
4510,7539
6471,1472
7636,5737
9397,8855
3091,11085
6220,5689
2711,11879
746,18289
3898,12550
615,219
9344,679
8623,13920
124,6269
7198,10748
3379,19504
866,7118
8724,17728
782,12931
6195,17272
2094,3506
7995,9607
2989,613
8310,14510
7338,11074
4729,7988
7075,3380
3334,12135
7656,8529
1837,6648
1340,4801
4744,9416
2699,9417
4163,7778
8732,30402
8449,12603
7254,5360
1305,2237
1160,15244
4353,364
5203,3254
1775,25389
3697,12649
178,3640
1899,3187
7247,5065
9909,32779
9117,6722
5971,28312
691,21568
1664,3847
4418,28822
5038,386
4654,4613
2728,2298
8728,7601
5735,17444
6156,12047
2063,10797
3391,19162
7993,1039
9755,6273
4488,19121
693,346
3918,448
9572,14662
9142,9415
7524,1017
877,9848
6654,20290
1877,7181
6080,1192
4781,14399
1926,48728
2610,3049
3032,33583
9173,10027
2519,4544
2150,32793
1497,440
9563,5259
3814,20751
5915,1746
4601,25311
4820,3408
8643,24648
3330,27593
555,42473
4799,24938
1745,367
299,2946
9145,2260
1500,15569
1139,11995
6190,7349
1770,14445
711,3912
1684,1244
9294,1444
1589,28450
8338,22903
1172,2227
4021,6869
9471,10367
9450,10597
6632,30874
2503,7006
8624,13921
5503,9978
1005,12493
121,5295
5066,641
1172,2227
6036,8557
6020,11715
5992,14086
1031,7738
5702,848
6548,3977
5831,2468
7447,1035
3199,9056
1328,15000
5299,4489
4338,2036
7518,25411
7069,3394
5049,1449
9202,2758
2715,9962
6638,5736
3892,1218
239,16527
660,37763
3363,18685
9690,17271
3644,6057
2218,3090
8314,17219
5499,2290
3224,489
4787,5535
6918,2627
748,15879
823,1809
2938,3093
3092,2769
8206,810
8640,14231
9640,12669
4037,532
2439,2770
2839,5148
1717,6250
7738,11270
3529,43014
9235,3145
1159,27161
8579,5655
8437,12448
3874,5021
5217,14468
2329,4011
4114,5208
2229,2654
2044,22654
3804,15749
2225,7814
4263,2125
8470,16510
7725,7808
3839,9902
3257,2628
4643,13079
4587,131
432,21954
3933,17551
7679,1661
8638,5321
8925,1261
3672,7903
9028,16199
1364,12237
2863,43323
745,5150
5454,8662
6393,13591
6333,1232
6613,6253
1324,24390
4770,2316
6839,6207
2893,18204
3452,22039
7305,18879
5123,32525
5496,9929
7461,1532
3700,4828
6111,6633
5931,8533
7777,2616
9950,6449
5540,20763
8772,941
889,3263
2324,3752
2705,7279
4921,7272
7315,7189
1630,9474
4945,15015
6343,4480
2994,162
4160,3239
3440,915
8448,21758
6905,3099
9773,1606
1413,25452
8229,12433
896,1226
4605,4247
1123,10848
4348,3724
1910,6639
2598,1191
6196,5177
9372,16542
6298,5452
2308,10629
1655,10587
428,9346
8610,4485
7196,5418
9200,370
9500,1171
5872,984
1906,284
773,1416
3187,7168
9888,503
5718,13980
5882,14164
9235,3145
9878,10673
9323,12387
4035,17265
6784,36229
5448,122
5449,13576
5013,14084
6344,8426
54,13091
2488,17487
7044,48253
1964,3231
5086,10254
3241,692
7688,2444
7737,11345
1901,2439
9344,679
8165,741
511,13601
2892,14872
7365,6965
11,3857
8764,15333
5623,2855
784,13669
1952,8597
5512,32848
2854,4374
4186,6724
4747,538
2733,4724
9861,15618
8782,4505
5869,1770
5310,333
583,3084
7234,6220
8006,1914
6989,3150
9723,956
1403,7123
5306,12259
4809,7386
4644,11482
2994,162
2546,5446
2897,14681
2338,5171
7063,12239
3408,50000
1582,3164
4429,15953
9772,4054
347,29220
6404,6120
6908,2446
8651,17947
1916,4585
9763,4910
9189,3879
3015,22291
8848,8559
9051,6197
8150,10296
4717,8824
4361,2938
5085,4006
1951,904
8719,1857
2075,17247
8026,10924
122,2040
7381,2572
9188,2550
1118,39
6727,5632
1734,17268
4015,15115
5418,19536
5150,2963
3776,8433
7000,2882
9579,491
3548,7953
3699,2773
2335,5869
456,30017
8702,11160
4252,2087
6571,3785
7892,1068
3619,11763
5419,23902
6943,10481
8121,2228
136,7265
7656,8529
3207,11642
8440,13008
6375,7295
5282,561
2818,33213
2850,29019
2663,1088
2006,8830
3968,10243
5742,16458
93,16899
4336,9109
1160,15244
5243,703
8112,3009
8161,2722
1174,11646
1660,11953
1860,13242
3509,37093
8468,5828
6915,1004
4113,13338
5040,8276
4807,5405
7733,8170
6811,18430
1750,15775
5854,23029
3300,10022
9406,6807
9061,4651
1740,32660
2133,3979
695,7863
4558,310
4983,20096
9710,1096
2917,3486
5304,17221
5453,132
3010,15312
9640,12669
6613,6253
8253,2723
7752,12857
4774,27354
9427,6558
5764,26091
2987,7888
2936,25579
584,13990
9902,47617
3402,296
5624,1199
1061,2271
7487,3940
2436,368
2811,23656
3341,14319
2088,24068
8569,7671
8755,6196
3828,9081
7054,8352
5802,6624
4738,70
2038,1910
5513,13908
4007,3134
7342,12573
966,21120
7017,3013
6982,164
3931,9544
5270,1813
1086,8001
5058,17500
1049,16941
3202,32758
8045,1255
338,2971
3786,15984
4299,35766
3740,6496
5763,50000
5360,306
1227,14518
4551,923
4523,50000
920,11224
6639,11723
9444,12445
6027,8291
6819,294
6498,19994
1830,1227
7909,4264
8536,6867
7343,495
1917,12680
2230,20505
4661,32778
8934,21479
5564,17132
8592,4275
557,5745
6650,1781
2,6640
1606,7231
6204,1576
8047,17720
1944,21894
9991,18386
8698,1024
2036,9268
5754,12583
410,1619
3263,6559
6657,6766
4933,8383
4184,4337
3296,6373
4377,4992
6563,2681
115,10923
876,8056
8393,1157
8024,264
5764,26091
2088,24068
6293,1459
7995,9607
3101,12127
5228,20479
3559,7113
8046,2693
5785,7996
6562,4692
8048,775
7391,9999
2766,29173
2448,16359
5688,10212
9109,3089
1146,4604
7724,35444
1215,2787
7909,4264
7340,9338
7872,10219
2842,14874
7876,14673
1168,2612
3572,20998
4439,4534
7635,404
800,7233
9185,7785
2012,2114
2916,23691
1273,946
8305,1363
911,4417
727,14910
3533,5226
823,1809
8773,38045
5670,12765
3737,2581
3173,4217
9414,6382
2855,20922
5621,1603
1454,4296
1965,26277
3120,14291
9178,4410
3180,10090
1029,7958
6518,6569
1053,2992
223,22664
4394,15580
8573,27736
147,3399
5186,17187
6209,3338
7299,25863
4371,969
8221,1169
216,35495
1996,21641
2878,5844
7479,8725
2723,33795
6412,3565
8302,5018
7848,8403
8434,1944
8391,10535
1022,6041
7848,8403
1247,32811
2995,2724
9302,4752
3212,5367
2467,4637
4833,18329
2744,1527
3496,7246
7703,3368
3797,1370
72,2112
8450,4823
2371,20425
6571,3785
3636,26693
4932,10139
3871,4112
8007,980
9505,21909
4087,18105
6355,6716
2383,2342
1566,10101
9079,2677
5147,15316
6221,4097
3279,298
3582,1070
4612,7658
653,9102
7782,32035
5859,3503
3649,4552
3437,19184
5423,711
6116,421
8270,539
8168,3154
5965,5762
5973,2897
1965,26277
2389,1285
775,2414
688,432
8960,6843
4411,17354
5620,5848
2831,6665
8770,7202
5125,13671
3270,961
5126,13551
7509,18350
4837,4645
557,5745
2656,27445
7410,4440
3836,11977
2590,5032
2022,1881
842,863
373,7715
4234,99
4491,7237
3810,10633
9657,3361
6959,13402
8432,12404
7825,19948
9276,947
757,4029
6143,15526
1665,11089
1533,2625
6831,3432
626,2700
5944,1586
8804,17025
9809,10711
1067,1985
281,23445
3080,18473
6193,2107
4142,8251
4269,2184
3102,16656
3151,7663
1679,5968
3290,11273
5741,1782
53,13125
4132,4476
2466,5298
4287,11379
4975,10434
2628,2223
3945,5676
1935,11027
1060,10520
1770,14445
7563,972
1818,15131
7913,7173
9229,23866
9703,1602
4745,8645
6207,12440
1999,307
9901,2459
6016,28363
3066,15679
182,302
9096,6259
5611,37738
677,10493
9717,8010
8713,4572
3828,9081
1396,859
2004,11684
5921,1970
1450,11428
2488,17487
8388,10077
2089,2318
7464,2602
1016,29521
6034,742
5751,2890
8429,108
7805,1036
3314,4352
247,9634
2070,4969
8895,17974
9950,6449
3167,2869
5102,5931
1949,1886
3068,14129
1119,6855
1368,15344
9603,20159
6567,596
6979,11993
280,13197
2637,349
2045,6551
4108,12551
4033,2899
401,9564
29,13948
1835,6681
2889,11310
4769,4625
3925,19937
6705,2327
5786,11989
6311,31869
2456,472
4215,5386
4116,10516
2123,6622
814,5435
6187,2219
7370,2412
7116,1179
9354,3183
2473,24406
5417,2606
8775,1717
9944,18650
6785,10604
8378,5789
6511,1043
117,18837
8658,193
9148,6866
2162,5031
9118,3126
9534,12255
2563,2028
5499,2290
7721,10709
1804,2943
269,4653
7998,7176
8510,2699
2407,10425
4310,27306
7318,2534
2974,30177
4778,11364
5793,1988
3788,11383
7317,2431
3164,1888
7256,872
3024,23682
5637,1939
9025,6575
1799,1245
5581,9446
5811,18873
6529,49714
8444,10392
2280,597
1539,23130
3945,5676
794,10305
7009,3719
9831,6344
3357,452
2508,1833
3904,3722
5161,3091
9129,26478
8255,4944
23,3777
1536,18453
2565,8925
7342,12573
862,16778
3695,4761
3135,22025
1002,2022
1013,15229
6299,1211
8258,10997
389,3015
8288,11665
7284,15152
8540,25926
3869,5119
9447,5799
5069,397
8666,4090
8079,2266
2960,4498
8963,1343
8873,8345
9969,10085
5146,18076
8582,22663
2477,13912
9050,6958
95,4542
7959,3633
7305,18879
119,26543
5847,28913
6222,4142
7461,1532
6710,6512
9918,1935
6948,35343
7712,6932
7283,9822
3248,30296
2323,6819
7672,4946
7888,21456
5959,11893
6212,1953
8110,1082
5406,3381
7633,18138
6776,3726
9837,10989
593,4036
2091,18790
8710,2001
562,3479
7237,16290
7292,674
9391,7478
6287,700
7387,3660
7350,1996
9945,9458
3858,6634
3198,18170
6167,812
1319,838
6260,19836
2437,1158
4620,11492
3972,22006
9720,7183
4220,7833
6295,4066
3744,885
2108,28779
2254,1383
6308,32319
218,3006
4012,8217
293,2959
3346,4157
3849,9838
886,12964
5437,242
8911,16884
7800,39401
2674,511
6203,24980
7192,9637
5314,22659
9943,5865
894,10450
1611,28629
3801,9731
444,31042
7778,7012
1473,1219
6704,2551
6568,12768
6093,3776
7029,3137
6288,23095
313,4553
3324,21794
6385,12643
8773,38045
1931,12010
9045,4213
8992,6801
2295,3388
9339,28157
2338,5171
6145,21746
6577,18808
4128,3390
1408,3729
4378,30984
3154,7612
3964,4554
7922,7695
4820,3408
3907,13101
5168,2977
6431,10840
4060,7167
1965,26277
4210,6726
1885,37
8669,13454
778,15622
7978,5296
5698,18548
3418,6945
4643,13079
5375,830
6155,232
3417,3169
7306,2019
5201,7604
2409,11688
9601,19
892,4253
1099,9594
2098,42184
3821,18277
5227,594
9859,3765
4551,923
4734,6244
3823,14350
8825,22755
9554,8631
4082,38802
3994,514
5986,9901
8142,7575
5959,11893
196,1620
28,927
980,7234
7326,8963
4358,9906
6679,2861
7096,7534
5354,418
2054,7339
3252,6332
8771,723
5712,6599
4805,1982
7532,5871
1665,11089
2049,6889
4983,20096
116,20182
5870,4325
6563,2681
9975,3550
6774,422
1297,3306
3798,29854
5599,11657
851,14583
4232,101
9593,4481
6837,6734
8726,14883
1904,11065
3385,255
8754,4598
2885,5600
7063,12239
9465,6374
5916,208
4160,3239
4819,4442
4322,6423
3764,17060
9942,14228
6386,4875
4921,7272
7474,117
8051,18323
3322,28298
2457,4681
4519,11230
9192,1368
9020,35480
4494,1147
2318,12325
317,4963
4644,11482
7918,6736
7521,16417
8876,8534
3863,50000
4358,9906
7603,4181
5768,23930
7744,1443
2709,16779
5005,6578
1159,27161
8526,1585
7273,21179
5319,12024
3345,10474
1595,2631
5435,2804
3287,2968
7981,2319
356,6957
7113,5508
2384,8666
3678,4323
5923,6387
6904,4932
9223,8818
4943,6056
7750,25505
1541,8915
1613,11964
2395,11120
9459,8515
9134,4095
7623,50000
9675,482
9844,24344
1578,10921
5443,3252
3940,3936
4288,13069
6800,25086
5100,35980
9166,21488
4073,32666
419,39164
2512,3414
2020,12776
2207,4344
2151,20959
1,4646
2563,2028
5617,1113
8737,3035
6242,11461
1540,8004
5641,4954
1817,12628
2835,285
3392,6028
9710,1096
800,7233
2139,9922
5522,1534
9934,15643
9762,7625
5197,3885
6131,870
7693,36185
6992,5824
71,5956
8333,4985
3792,4404
1523,5981
7499,7345
4217,23096
8295,1362
11,3857
6237,7443
502,8296
8515,11672
2590,5032
3065,854
4132,4476
1327,12598
5659,17075
5672,26558
3321,24226
7476,251
8507,10086
3065,854
3539,752
9308,12399
5204,228
9061,4651
5594,2837
1318,3210
4258,14039
8077,1137
9011,4578
1250,2404
4501,5908
7344,5630
1394,21534
6024,12778
4844,8223
5611,37738
4319,3223
1207,16883
8200,7862
4821,6823
6074,18742
790,6828
7887,185
206,1133
8469,3574
9898,22975
2230,20505
1790,23056
7375,3717
7090,2925
4855,1503
7266,3048
2750,50000
6411,3937
6327,19240
8344,41135
4082,38802
585,3162
2774,1214
9445,2025
1835,6681
7275,3931
6790,2164
9581,15552
3299,14519
7986,14266
5192,8346
7619,128
5545,11792
3392,6028
2440,19066
1620,18677
534,9536
6679,2861
1826,7541
9003,1762
6578,437
409,2229
7146,17348
305,9030
7499,7345
2001,6670
7571,2333
249,36545
4765,1316
3898,12550
4945,15015
8847,45539
4483,806
7719,2115
4644,11482
2670,17346
4994,2427
1434,30547
2251,23523
4646,17886
5772,12642
3795,10075
2265,4564
7670,4816
7187,75
1057,3820
9290,1896
7721,10709
7737,11345
7468,14276
3076,2896
4315,11711
7877,19514
222,7877
4620,11492
5376,76
8576,37210
2191,19495
1977,6186
3341,14319
2441,29792
6923,9642
8540,25926
6924,15784
994,11362
3184,9738
5946,6730
5989,9977
971,2611
4549,9730
6987,1710
3095,14793
8344,41135
9252,3874
765,3295
1883,9176
6661,11895
6407,1356
5956,1647
4398,2085
3876,2529
9032,2983
5065,1819
8105,20574
9255,2838
9685,4084
9834,16498
7831,18151
8228,13426
1811,4363
7524,1017
669,24877
8734,25884
2416,39870
3945,5676
9729,4675
1952,8597
9891,13436
2070,4969
9275,9387
4440,15711
5409,2988
2371,20425
9136,12226
1013,15229
9488,3016
1019,8017
7674,211
5896,19808
6975,4034
2073,40972
6124,10721
6008,13472
7138,175
4229,1923
1615,8642
3176,12739
4063,6915
5798,2945
1404,1033
5875,9743
3322,28298
8426,5892
961,7405
2090,12052
2371,20425
7042,1568
4042,14670
2263,4076
5464,9288
9670,555
3055,9665
873,6247
8393,1157
2192,16987
1886,12584
7881,10667
9563,5259
5913,2994
3777,10530
6539,6533
4338,2036
6253,34130
8899,38440
1476,16
483,12333
514,3313
1004,7255
898,48880
6312,172
8761,19303
3125,5649
5986,9901
7187,75
4087,18105
4428,14636
9558,5955
7481,1836
4822,4201
1821,22592
9298,1756
4492,38121
1229,24132
6523,7411
2885,5600
3421,12586
4762,465
767,7645
2984,22013
675,21870
896,1226
5875,9743
5013,14084
7150,362
4774,27354
2841,11088
3985,8544
1640,3238
3846,27538
4883,9808
4304,7315
2607,5263
8009,8672
290,498
9794,6484
8448,21758
1070,7994
9352,1146
5929,638
5893,23393
7526,3863
1579,3153
385,1390
8755,6196
8103,7916
3271,2002
8528,11386
2865,85
390,2438
7864,3465
3540,24377
1286,8104
3740,6496
4905,10973
4788,1470
4866,21565
7746,26380
8773,38045
2859,9576
1592,134
9,8836
7163,38973
551,2930
8018,2450
3806,22707
6697,7257
2818,33213
4876,18546
2402,16860
5099,2043
769,6626
9928,7455
6679,2861
1155,549
5035,1360
4782,12560
4426,3384
9915,14608
3999,10822
1168,2612
7779,174
3891,26988
2454,15027
7871,1636
8796,9550
3595,722
9090,13629
6542,33209
8720,2391
1949,1886
4487,7409
8729,468
9112,31086
1390,12124
3099,4411
2918,631
8088,11791
5917,25312
7795,9054
490,5004
1017,4445
4916,6573
6770,11419
4048,16973
6071,4001
1805,18855
5182,2516
6849,2113
1720,10215
9181,10109
8017,10198
5851,5692
3072,7686
6824,1693
75,29945
8220,5285
419,39164
9165,1129
1114,17452
9139,11954
1114,17452
1953,1396
4221,26536
6578,437
3344,11084
7320,2525
5849,8028
7784,42407
9590,19558
3644,6057
8274,11097
6959,13402
8560,4516
1396,859
1007,12476
984,18369
9553,13303
6189,6219
7833,20024
7625,750
5370,25807
2203,4419
3476,8103
4794,8095
9027,564
9903,335
3014,4115
9446,3818
9068,7149
480,8404
4937,8033
6534,7454
2434,21527
9158,32234
3113,7333
5778,7101
2831,6665
8962,920
3562,2294
2421,29999
8958,6996
8188,1083
9380,11283
3870,19885
5936,15486
6739,2132
4854,3681
5489,18596
2928,6847
9040,2607
3114,21293
4650,4089
1243,10441
2942,10321
9444,12445
270,1236
2846,409
8810,10304
6068,20171
1914,2982
9290,1896
1005,12493
4801,12820
1724,18392
6516,815
7914,10489
3854,24446
5699,19969
3228,14607
3768,7145
8120,20969
8538,1519
8308,5545
3852,5694
2408,2521
4244,2135
591,12877
3615,781
9733,2595
9871,8031
9007,2960
9199,20309
4521,14338
6602,3055
2142,2940
3965,4235
3224,489
1340,4801
9127,3092
9292,5805
9606,34796
4769,4625
6649,13364
4407,610
6494,3830
9517,15053
8673,5036
6700,24010
5216,7329
8253,2723
469,58
9688,4599
6791,18682
5129,1777
3540,24377
5552,5803
9374,2307
483,12333
5519,4159
5459,20994
354,10414
4526,7793
4659,22187
1227,14518
1128,7734
3153,4105
5192,8346
4352,12341
