4079,17
9118,12
9440,12
2493,12
5763,16
9171,20
3179,23
3374,16
529,15
5426,21
1243,15
3136,22
6937,19
8320,17
4239,13
6170,14
81,12
1085,17
9224,15
7822,22
863,23
5248,16
358,15
4697,26
6905,14
769,18
6691,12
14,10
7483,22
2162,11
4366,24
7915,23
1280,10
3807,13
408,17
7043,16
9330,21
3587,13
6770,17
6211,17
9013,14
8013,18
5699,28
2303,13
2685,18
9938,11
4825,17
9119,18
7375,23
4049,16
6941,16
8239,12
9297,21
3651,22
9288,23
6203,12
772,20
5979,22
2569,19
4607,9
8141,24
6936,20
2522,16
5774,16
7095,15
9282,14
9169,16
2777,22
2869,21
5939,17
8988,16
8235,10
304,15
4688,27
6890,26
2990,20
4626,19
1715,18
2109,20
2002,20
2116,10
5402,18
6593,13
1414,14
5405,15
5881,20
3969,23
2529,18
1860,18
6538,14
3488,13
6353,13
3474,12
2363,20
8479,17
6921,15
1645,24
7649,19
9698,21
4515,14
9940,8
8687,25
9102,22
245,12
3375,17
5992,22
9587,18
4353,18
7707,21
8048,19
6355,17
9823,17
9802,10
9300,19
7589,17
1559,21
5181,14
7910,20
4088,16
3393,15
4449,18
7576,18
6099,15
4275,17
9939,13
4578,25
1197,15
7937,19
8579,17
895,23
2452,8
8520,19
5934,23
7906,22
5117,11
5661,15
3898,17
1056,15
15,9
7957,19
9104,18
2722,22
4132,20
5258,14
2023,15
1722,21
6817,21
3556,14
9632,19
905,22
3302,14
433,14
4833,22
5753,15
4709,26
1125,20
331,14
2258,15
9062,13
5263,10
9505,11
7866,15
3783,8
5440,18
5772,15
5252,19
1101,13
6022,20
6308,14
7468,30
3979,19
1764,27
191,10
8111,20
7022,17
8566,18
6185,17
191,10
8474,15
2170,10
1096,10
1776,21
8955,17
2281,15
7529,15
3664,18
3406,14
4213,15
2274,15
8820,17
5828,25
1780,18
3038,21
5963,25
3572,11
5162,18
1215,17
4673,20
1184,17
3875,16
8494,19
5163,20
1991,18
5037,21
9627,21
5365,22
3603,12
2164,7
5556,17
8429,13
686,12
3004,16
6558,13
9642,19
5285,11
439,15
3306,16
5044,24
4652,19
1933,23
3864,16
6832,19
3713,9
3255,14
2795,17
7285,15
8417,21
4010,21
8310,9
9602,13
4237,14
6804,12
1117,14
6228,18
1841,19
7096,18
1593,20
1796,15
9261,9
3501,11
226,12
9947,13
6505,16
3136,22
9589,19
1791,18
3575,15
9248,15
3187,25
4580,22
1181,12
3403,17
1412,18
1246,14
6658,20
4208,11
4883,19
5076,20
4570,16
3193,24
1030,15
8808,13
6350,20
2147,14
1388,10
4543,20
9244,14
9334,20
2692,21
4857,22
2835,21
9270,12
4804,14
9341,14
2406,20
746,20
7484,25
5981,17
6346,23
671,14
561,19
7527,18
4074,20
8326,11
5125,18
7085,21
2534,21
8,14
2161,10
7104,17
3201,20
9543,9
2264,22
5903,21
1690,18
3653,19
447,16
7286,14
2987,25
3139,20
2143,18
2174,12
2409,15
3300,20
1515,10
1167,18
398,15
5351,20
7148,18
6744,12
6022,20
4062,15
623,19
6449,17
2388,20
5748,18
3534,24
1274,10
5756,22
2047,9
8378,13
5309,14
1590,20
6995,14
1213,15
9632,19
7000,22
1660,20
6919,21
9987,18
1151,8
5414,15
8513,20
9912,16
5066,21
6381,16
1079,13
5464,21
1732,16
4579,23
8560,22
4107,17
8641,18
9183,19
556,18
7381,12
1283,8
442,16
8655,13
7039,20
2489,14
3386,16
2349,18
431,18
381,14
9914,14
63,10
7381,12
7926,26
6982,23
3720,14
9077,18
8749,18
2233,18
5341,23
3815,16
8614,23
2772,25
5632,26
6699,19
7351,12
4192,14
806,11
2345,22
9728,12
7714,26
9726,13
7363,14
8156,22
4734,26
4403,17
6997,25
8120,20
3104,17
7428,13
8501,16
3018,21
7491,21
2234,16
944,24
4474,20
2306,10
6373,23
9575,18
4539,15
8066,17
3390,21
9506,14
838,22
5374,14
6205,19
4541,23
5919,22
3363,17
6886,12
1999,17
1077,18
2965,19
9362,16
9233,13
7699,22
3765,15
6230,22
2171,11
3221,20
3658,19
7024,23
2591,19
7501,19
9258,20
9887,18
8327,10
1564,15
2612,16
7902,19
2455,9
678,13
1293,12
8313,11
1516,14
3019,18
870,19
2410,16
8938,19
4233,19
5648,22
937,23
1662,17
8613,24
300,24
7247,12
2664,17
417,17
9829,13
1187,14
9991,19
9839,15
8211,13
2582,20
7341,11
3821,14
2470,16
5668,17
1737,19
5082,14
3571,10
545,11
2113,11
1216,19
8858,22
9981,15
4235,19
6081,18
2391,15
9526,12
6666,13
8040,18
463,13
8329,14
3005,20
7115,11
5576,22
5670,20
3885,14
1758,23
3209,21
3876,13
1597,18
1421,15
2810,15
8938,19
1594,21
1632,20
4607,9
3332,11
3067,15
4530,15
3877,15
5180,15
5746,10
9087,17
5161,20
6333,24
1520,11
3905,21
5859,26
8187,21
1945,16
2675,18
2868,18
4950,19
9790,11
8444,16
6972,20
3675,13
6554,10
6534,15
3903,16
8152,28
7955,24
6714,15
7090,19
5901,20
8346,16
8049,17
9233,13
1413,20
2579,14
9462,15
2945,13
8325,12
4902,15
8107,16
1011,13
6422,20
8364,10
6870,19
961,16
309,13
9545,11
3829,16
1611,22
5688,20
8626,16
4936,14
5715,18
5180,15
1470,14
9619,20
3332,11
5777,19
2685,18
423,11
1678,14
1031,18
8472,12
7264,15
8797,19
7404,18
3078,11
1742,17
5729,19
4332,17
6201,18
3092,17
755,23
4565,21
9963,17
1716,22
4874,16
5860,25
5546,20
2838,15
7900,11
4172,10
4126,18
3616,14
9352,23
1948,17
9587,18
9037,19
7725,21
2272,17
9460,17
5755,20
9655,19
4284,19
9371,18
8452,13
8040,18
2450,9
6547,10
122,15
6782,20
2748,17
3214,16
3889,12
7314,16
9529,14
1958,20
8540,16
5390,15
3856,19
7730,17
9642,19
8028,19
1856,24
9610,16
3732,20
3804,19
9197,25
2769,21
7881,24
7821,29
8581,23
9989,19
7477,26
9218,16
5712,21
2281,15
7258,10
8162,25
8828,18
7380,15
1297,7
1577,20
6947,19
1538,11
8891,24
6476,23
3496,15
3783,8
8218,12
7352,14
1514,11
7861,20
1732,16
9722,11
7471,22
1817,19
9879,18
6669,16
938,15
4112,17
4490,16
5872,21
4101,16
8319,16
5090,16
9814,15
601,14
8700,17
4328,25
9429,11
2433,4
1977,11
1006,16
9380,14
3516,14
6249,26
2208,10
3364,16
6385,18
427,11
7069,19
4251,11
8288,11
5153,23
3973,14
5759,16
6970,20
3852,26
8780,24
7909,16
4317,20
9623,15
3781,6
8418,19
4294,18
5223,10
4584,20
4895,20
275,9
5265,16
4325,12
9060,14
7242,13
1683,9
8440,19
7110,15
4285,20
649,14
6827,17
7022,17
7428,13
3896,19
1273,11
5716,23
9049,20
5246,22
7827,20
2372,19
5451,12
2960,14
281,9
9768,16
8935,20
414,16
4538,17
3229,15
1989,12
5475,19
4477,18
2264,22
740,19
5154,19
1325,5
7982,16
6837,12
6117,16
1445,20
7474,22
3118,23
8272,11
4496,17
546,14
8520,19
5769,18
6262,22
3921,16
7368,21
442,16
6293,19
9171,20
9754,21
2926,11
5291,7
8689,24
3340,16
6181,19
8270,13
5329,19
1656,14
2747,16
3946,13
2396,19
7901,21
5271,18
6731,13
1091,13
1388,10
8176,16
8565,20
4507,20
2800,15
9414,16
1405,11
1320,12
1535,9
7668,21
1593,20
5255,16
4462,21
7887,16
4426,16
4216,16
7165,9
6069,18
2905,18
6858,19
2251,17
7527,18
2187,9
3907,18
275,9
2485,8
2656,17
8176,16
7756,22
9387,18
9267,11
5497,22
3915,16
4185,13
6356,21
6715,14
9951,12
7761,27
4387,14
1486,9
1781,19
5980,19
6742,12
2595,20
219,15
7520,21
6811,24
3737,17
9942,10
6068,20
595,15
2193,16
3596,13
9134,23
2452,8
3871,18
1620,19
1460,11
8399,13
9376,18
847,20
4019,15
1225,15
1114,12
8204,10
3933,17
7829,18
4507,20
1695,20
8568,24
5993,21
9828,20
901,19
9087,17
2424,12
7472,21
2960,14
9235,16
1209,20
2902,22
1656,14
1804,19
1447,14
5252,19
939,14
3899,18
5475,19
2559,23
5360,15
3874,15
8287,15
2559,23
7893,21
5865,28
3674,10
2449,13
9798,11
7855,13
3308,21
7845,25
6424,17
5654,21
7674,17
3677,14
4741,24
98,13
1149,16
4053,14
5685,16
2359,14
6955,17
7341,11
515,16
8402,9
8945,20
1454,6
8654,10
4420,15
365,16
4014,14
4647,20
5005,14
2925,14
8892,21
870,19
6599,13
7694,20
7020,15
807,16
1002,19
4866,15
3583,15
6656,12
2540,31
7260,9
7750,17
8990,15
4761,26
1803,24
4675,23
7120,15
5111,15
8369,16
3988,13
3513,19
7314,16
1794,13
8519,20
8087,17
2160,13
8885,24
2734,16
3517,13
1811,21
7978,12
739,20
4762,25
2024,14
7759,20
5569,20
3027,16
8977,20
9152,19
6035,14
1517,7
6412,18
137,14
6859,20
1174,15
1941,17
1535,9
4646,24
3404,19
9904,14
4986,19
3269,14
7218,14
6781,15
1789,19
1657,17
5293,10
674,14
743,20
8810,19
8837,20
8722,17
5901,20
3600,14
746,20
12,10
9169,16
125,16
8990,15
4674,16
2513,24
6859,20
7438,15
2650,19
3719,15
4964,17
943,16
5254,15
9611,11
4347,17
1510,13
949,18
7617,23
5080,18
7730,17
5758,19
6738,11
3023,15
6432,25
7481,20
8185,20
5270,21
2555,25
4086,24
8870,24
9654,22
4099,13
4391,17
9779,17
9441,17
9065,15
2292,20
6300,17
6504,15
4943,15
19,11
1468,11
2238,14
1625,16
7431,14
6586,14
3135,21
8381,13
555,24
4568,21
2463,8
6313,23
1306,11
5487,21
2745,14
5139,11
24,13
4367,21
7695,24
463,13
9589,19
7349,14
914,14
3981,13
3480,8
355,17
9398,15
2125,14
6655,19
2254,17
7068,18
3027,16
3723,16
5658,16
4652,19
7506,21
2244,14
4140,18
2239,16
2799,17
8708,18
4703,22
9112,17
6366,17
6542,15
8210,15
7857,8
6566,18
2577,16
5552,20
7029,18
8519,20
9253,15
4295,19
2500,22
9086,13
4650,25
8250,12
1211,16
7658,15
505,16
4631,20
685,15
4228,16
289,7
1689,20
8086,15
2534,21
5829,24
6678,18
1685,16
889,22
1381,21
7150,22
3607,13
7923,24
5360,15
1465,11
841,19
4289,16
3369,17
4223,14
2808,21
8975,10
8518,16
1660,20
8061,12
9521,12
9911,17
9272,14
7179,17
416,19
3903,16
7864,12
996,13
544,17
9553,13
9082,15
3078,11
1735,18
5760,18
1116,13
8976,18
3493,19
8266,10
2584,19
7768,20
3626,13
401,13
4962,19
4267,21
3770,12
9185,15
7076,10
9097,17
4055,18
5088,15
7158,18
3576,12
4999,16
2782,18
755,23
5415,16
3037,22
4971,15
6411,19
3582,8
4525,20
1846,19
3012,22
2612,16
3958,15
4128,18
1588,15
7452,14
2394,16
524,22
1572,19
2372,19
7277,8
6534,15
2992,20
1048,16
2071,18
6420,18
145,14
6127,14
1508,10
3656,21
6055,16
6508,13
6438,20
6811,24
8275,10
5828,25
1782,20
4687,25
9410,16
2659,21
2885,14
2422,10
5271,18
6843,8
2903,18
3212,22
647,15
5297,17
88,12
2220,10
4022,24
7366,13
5106,15
3366,21
4766,22
7178,13
9786,13
1263,16
3305,15
1294,11
4919,12
5712,21
4154,22
7710,23
2523,15
2430,16
3538,25
658,21
3469,13
2948,15
3317,12
6354,18
1722,21
4941,17
9549,13
4625,20
4505,20
197,11
6275,25
4593,12
8769,20
6649,14
8311,14
3875,16
15,9
3077,15
7405,8
9801,16
4341,14
7062,17
7447,9
9260,13
2775,20
1602,16
3322,9
5298,16
384,10
6860,21
2308,12
3853,21
9808,15
5626,21
207,16
7883,24
6919,21
9756,17
2508,20
1424,18
6305,17
5135,15
2369,22
1426,20
1784,16
681,17
5302,13
1799,22
3758,16
9059,12
7952,19
8099,11
6122,14
5400,12
3712,10
8897,20
3354,15
7034,11
547,17
3738,16
3895,17
2856,18
7591,15
55,10
4834,18
4150,19
7938,21
1753,16
258,11
6799,16
9529,14
6564,15
1934,18
1898,22
7990,16
3719,15
2579,14
9644,20
1870,17
6338,23
8704,23
9823,17
789,23
4826,18
1575,17
4501,15
75,12
1281,11
7888,15
622,20
1371,19
1783,11
9830,15
5314,16
8190,17
4664,21
9464,12
2481,10
2769,21
9722,11
9280,20
2298,14
2638,17
1214,20
549,16
629,13
1285,13
3128,14
273,13
3156,16
5818,19
5329,19
9331,19
2960,14
155,14
7258,10
3813,14
6582,11
8539,14
1701,16
7205,12
9910,13
9836,16
7035,14
5224,11
4379,13
8052,16
1040,18
6860,21
821,22
7114,15
2492,10
9472,16
9753,24
3706,13
21,10
382,15
1344,19
9501,19
7007,21
852,20
1672,18
8689,24
6535,17
984,15
5196,12
3793,11
4797,21
1779,16
8684,23
2851,12
8984,15
8594,19
9039,19
2371,17
170,15
3418,16
423,11
7562,21
6630,14
7597,11
4676,22
9122,20
7069,19
4429,13
9181,13
3442,20
1163,16
525,21
9295,22
8171,25
7729,18
7319,9
6860,21
4264,16
8303,15
2056,16
8057,22
3101,16
3835,13
6741,14
2304,17
9171,20
1687,13
1343,18
1543,11
8209,14
1114,12
8318,15
5771,17
7744,23
5915,24
447,16
6867,21
9336,17
1229,17
6048,18
2778,24
2392,21
2925,14
8426,15
563,17
654,16
5745,16
3775,12
4918,10
4049,16
2184,15
9327,18
3502,13
2371,17
6068,20
5806,19
7895,24
7755,21
3501,11
9438,21
2316,19
4615,18
4108,15
8087,17
8712,13
24,13
4886,17
1931,22
5712,21
6115,14
7979,19
4843,17
8508,22
7256,10
3269,14
5423,19
7910,20
9014,15
5551,19
9180,17
9415,17
4087,15
8507,19
2917,22
6458,23
4575,27
5075,26
705,13
8682,15
4929,19
6495,16
998,15
5896,20
604,10
5437,12
4608,12
6980,23
323,15
6539,17
2692,21
2791,16
870,19
3887,13
1299,13
8126,20
7156,15
3074,17
2388,20
2523,15
8625,18
1568,13
8290,15
2712,23
75,12
1208,21
5523,23
1002,19
2635,17
6228,18
6036,15
7564,22
2724,17
3386,16
9813,16
9680,17
8823,15
4421,14
6660,18
5499,23
7313,15
5704,25
8290,15
8183,18
9592,15
5941,19
2662,18
3100,12
5367,11
5050,22
5623,17
3993,9
2971,13
3914,14
3057,16
3046,19
1474,15
4932,20
401,13
461,10
7513,19
6437,19
4378,24
6589,11
9824,20
4191,13
6269,20
4999,16
4964,17
9281,15
498,19
2277,10
4985,17
5140,6
6813,18
929,14
7433,13
9475,16
4030,15
2801,19
877,13
9653,21
3146,17
3848,22
9919,12
2555,25
3247,20
7745,24
3840,17
3648,12
8207,15
1353,13
85,11
8937,22
4294,18
6261,20
3128,14
563,17
1261,8
4444,12
6196,17
8111,20
3074,17
7533,19
9604,16
9887,18
8463,14
3389,17
5714,16
2493,12
6190,15
6591,10
2146,18
5688,20
440,20
8418,19
8244,12
3687,16
6163,18
2084,16
3687,16
722,16
9789,14
3772,13
9659,19
4083,18
6386,21
9139,15
998,15
3999,15
9936,18
7194,14
2110,19
3010,19
4727,24
8066,17
2897,13
3190,19
1456,10
4963,16
5683,18
7646,20
1554,9
4182,15
3335,14
8346,16
8952,9
7931,18
8385,10
5115,19
15,9
2072,17
2190,7
9804,11
2197,11
8201,13
3887,13
8583,20
3693,17
1237,17
8934,23
3629,11
8431,14
1044,13
6639,14
3158,20
5463,20
5888,24
2701,17
6919,21
851,16
8384,16
917,14
2405,22
8918,16
604,10
7104,17
7870,20
8535,21
5489,21
9338,18
4902,15
3914,14
7880,26
4706,27
2463,8
6081,18
4945,14
7398,11
9774,12
6182,24
6332,25
9755,20
965,13
7376,22
6394,14
476,13
9191,14
8634,21
3177,17
6110,16
9485,10
7913,20
7028,17
8243,9
6832,19
7632,18
5347,23
1054,13
2520,20
7188,23
392,16
7422,15
7454,12
4624,17
8481,20
9917,13
706,12
9778,18
7315,13
6832,19
2313,17
3647,9
6588,13
3278,11
7376,22
9334,20
3754,15
6567,17
4321,13
6931,13
9030,10
3806,17
1197,15
6058,20
8401,13
8029,20
42,11
3748,13
5435,20
2562,20
7289,18
5828,25
9985,17
1095,11
452,17
8466,21
1013,7
7510,20
8244,12
4680,22
695,14
557,19
4680,22
3635,13
188,17
2056,16
9321,18
3942,8
4975,17
3642,7
7226,14
4005,22
7449,13
8423,18
6415,14
2202,14
2804,12
6458,23
5951,20
8239,12
5372,19
9592,15
419,17
5357,15
687,15
7224,18
175,15
8052,16
4734,26
4772,24
2733,19
5429,22
1681,11
7413,15
5416,19
1869,19
5821,15
4738,24
2164,7
7148,18
8380,14
9390,11
7506,21
2181,14
4165,16
3921,16
4384,11
6969,17
6731,13
6687,13
5208,12
8456,5
2631,20
5628,18
3813,14
3318,16
2852,14
341,20
7723,21
3938,17
1465,11
456,12
5720,19
3146,17
4221,15
1136,17
5016,18
42,11
5874,22
3532,21
7190,22
607,19
2922,12
4696,22
2788,15
7087,20
4970,14
3524,18
408,17
8053,20
211,17
5616,20
6509,16
9194,27
7596,21
6675,14
2513,24
6800,14
7016,22
6588,13
7091,20
8481,20
7044,18
2811,14
7979,19
7617,23
299,22
9347,22
7659,16
2526,17
2879,8
1201,15
9485,10
5801,27
2250,15
8625,18
9240,13
7220,20
2150,15
6000,20
5273,20
8713,15
7969,18
8135,20
7908,17
5565,17
4810,17
6773,13
8718,21
8178,17
3361,16
5809,24
3011,20
6757,12
4972,17
990,8
4374,23
1623,18
338,18
8385,10
4149,21
3217,20
9586,10
9986,13
5371,10
1836,18
8612,22
963,19
5408,15
762,21
6964,22
7034,11
9475,16
4933,17
5169,23
7383,15
6850,10
6331,21
508,20
5568,15
4509,18
3869,14
7729,18
7520,21
626,20
9053,16
8510,17
5000,10
677,12
5200,20
3385,19
1178,16
4770,21
9324,21
1165,12
141,15
7512,23
9777,11
1104,12
2921,15
6891,22
4420,15
6307,16
6366,17
9353,22
1476,14
102,17
2556,17
7807,14
610,13
8124,22
8668,15
832,21
2206,8
6188,17
1458,14
1259,12
1050,11
2811,14
8288,11
2603,14
2548,19
9467,14
7373,17
1872,21
6984,18
7514,22
9385,17
6761,12
4970,14
8658,15
3652,18
5743,17
4965,19
6370,16
1448,15
2793,15
2824,12
4004,23
6952,15
9787,17
8481,20
5620,20
619,12
687,15
8160,22
2077,6
8298,10
5562,20
1240,12
6587,17
8165,21
3789,11
2406,20
5538,24
2013,21
9390,11
9404,13
1398,17
2503,21
727,19
6408,20
2507,14
6470,16
7725,21
5229,14
7918,18
518,14
8054,21
8275,10
7470,23
7841,15
6756,11
9442,18
8460,16
3795,10
7602,14
6889,17
2093,16
3165,19
8130,21
5032,23
7682,24
8271,9
7438,15
9573,16
284,12
3180,18
8977,20
8035,19
5683,18
9704,16
4443,16
8190,17
2526,17
2169,13
3420,18
445,17
9039,19
7826,19
8720,19
6510,14
5667,15
1828,18
5952,18
479,15
5623,17
9907,14
3720,14
4068,21
9424,14
8202,14
9101,17
7106,12
6473,20
2891,19
6679,19
6758,13
6072,13
2009,18
4793,24
8107,16
8065,19
5588,19
6298,16
592,15
4109,16
6070,14
1037,12
3149,16
3896,19
6109,18
6011,21
5915,24
7937,19
8315,15
2746,13
3560,20
8222,14
6466,22
7628,16
3998,17
1021,12
3081,17
7457,7
7494,25
2325,13
4136,21
4252,16
8397,12
2497,11
5397,14
6504,15
563,17
986,14
9154,21
1155,13
5095,14
5224,11
8544,23
4596,15
5472,25
4653,22
607,19
7739,22
2590,22
8923,25
6837,12
2502,16
7145,16
9656,18
6482,15
7496,15
677,12
9564,14
4953,19
8171,25
8241,15
5441,16
8776,24
6638,13
7939,20
4173,9
9494,17
4854,21
1511,17
8649,11
6009,18
2959,22
225,16
4553,24
7555,26
2050,14
5558,22
8163,23
6141,17
4500,17
3438,22
2979,17
7002,19
6935,18
2635,17
9836,16
4431,10
3312,16
9400,14
9384,16
7835,15
7641,18
4826,18
6611,19
631,17
9117,21
785,20
126,17
3971,20
8648,12
5127,16
9980,11
1607,22
1704,18
885,19
5515,23
3754,15
2795,17
30,9
6248,19
7295,12
3468,10
9227,14
649,14
403,18
8214,8
485,12
4835,19
7878,23
6238,20
571,15
5713,22
231,15
5397,14
2325,13
863,23
4514,17
9462,15
7341,11
8485,16
4462,21
8820,17
4817,21
6070,14
524,22
2054,11
1585,22
631,17
4849,20
7967,22
3231,16
2144,16
1435,16
2458,10
9145,26
8190,17
672,9
9631,17
3025,22
8550,18
5869,28
9949,14
615,16
6100,21
5346,21
9292,21
3315,15
6213,17
8754,17
656,15
1050,11
9569,12
5828,25
2220,10
5639,21
2705,20
4274,18
3576,12
9688,16
5476,20
1543,11
2919,17
3972,18
9330,21
1729,14
3118,23
7520,21
2401,21
2749,15
6898,18
7303,15
8618,19
6847,12
4270,14
4718,23
8545,21
3563,17
8034,13
1110,20
8669,12
5042,21
2161,10
8238,11
7223,17
733,22
229,13
9928,9
5007,16
3805,15
9616,17
483,13
1700,18
8887,16
808,18
7382,9
616,19
3926,18
4903,19
9369,19
6675,14
1801,22
6672,7
5293,10
5000,10
7294,22
6363,17
3545,23
857,17
749,19
4656,18
9527,17
2144,16
3169,20
4117,17
9367,17
3902,20
4347,17
9295,22
5261,21
4504,18
5263,10
2097,15
2557,18
4150,19
2905,18
9939,13
4766,22
6831,17
4842,21
4135,22
9858,18
2995,20
7159,14
5151,16
7995,18
4453,14
7866,15
7893,21
1663,11
8616,23
8901,21
1190,13
7112,20
8422,21
1659,16
6479,19
8676,21
6006,19
5774,16
3937,20
6863,24
7389,10
2386,19
9420,14
1539,10
1643,24
9359,20
6305,17
4826,18
554,29
6792,13
4684,20
3549,20
3951,11
6187,12
7897,17
4756,26
4054,19
2142,20
6419,19
9022,16
1043,16
3961,13
6134,20
9465,16
5621,22
2613,15
8141,24
7979,19
4739,23
8430,17
4842,21
2128,16
7169,8
4262,14
19,11
8812,25
9974,19
6324,16
3639,7
528,13
9468,15
4675,23
429,17
3419,15
863,23
4678,21
8175,12
1269,12
6820,14
947,22
291,17
7863,14
4908,15
2777,22
3680,13
529,15
5390,15
8173,14
8509,20
6481,16
6604,9
3351,13
4961,17
3773,14
3966,26
4980,21
8937,22
3940,19
7656,19
2576,18
820,20
7124,17
3604,16
7601,15
6895,22
4467,16
2280,14
1422,16
5736,19
5452,8
2369,22
2379,22
9668,18
7278,13
5156,17
3348,9
4159,19
6898,18
1522,10
2668,18
3379,12
4478,16
2372,19
8340,17
8251,11
2690,14
9672,18
3540,22
2982,21
7328,16
2469,15
3802,7
4452,17
6073,15
7755,21
7699,22
540,13
35,8
9121,17
2628,18
1840,21
1491,13
5007,16
1508,10
5121,13
163,11
4856,17
9280,20
7061,16
2730,26
1949,20
440,20
7208,15
673,15
5132,12
1811,21
3363,17
4804,14
5352,19
2697,18
8484,15
7821,29
6499,16
9288,23
246,9
606,16
6987,15
786,19
6994,16
6108,20
9766,22
8834,17
3951,11
4773,23
342,16
9072,15
4936,14
5198,16
8353,20
8349,10
4281,13
6654,14
8789,27
1489,14
7327,17
273,13
9653,21
7042,14
1429,16
1357,16
9739,19
9913,15
5530,22
2590,22
9201,21
5776,16
3196,19
2540,31
2914,24
190,15
5000,10
2680,10
9024,15
8952,9
7453,10
5718,17
8024,18
8741,20
7269,11
2729,20
7090,19
1550,10
9383,15
2231,15
9391,12
3062,12
8856,20
9044,13
104,16
285,13
401,13
6195,16
6550,16
5931,21
5137,14
5751,18
8059,22
8334,11
4643,15
973,18
4876,23
9643,24
5,11
253,4
8595,13
7458,9
5971,24
2972,14
2551,22
3240,21
5701,25
9641,22
1142,14
1437,21
8224,13
534,14
4499,19
7080,22
9578,15
956,22
7365,17
6332,25
7151,16
3915,16
